state,country,date,cases,deaths,recovered,active
Isle of Man,United Kingdom,6/13/20,336,24,312,0
Isle of Man,United Kingdom,6/14/20,336,24,312,0
Isle of Man,United Kingdom,6/15/20,336,24,312,0
Isle of Man,United Kingdom,6/16/20,336,24,312,0
Isle of Man,United Kingdom,6/17/20,336,24,312,0
Isle of Man,United Kingdom,6/18/20,336,24,312,0
Isle of Man,United Kingdom,6/19/20,336,24,312,0
Isle of Man,United Kingdom,6/20/20,336,24,312,0
Isle of Man,United Kingdom,6/21/20,336,24,312,0
Isle of Man,United Kingdom,6/22/20,336,24,312,0
Isle of Man,United Kingdom,6/23/20,336,24,312,0
Isle of Man,United Kingdom,6/24/20,336,24,312,0
Isle of Man,United Kingdom,6/25/20,336,24,312,0
Isle of Man,United Kingdom,6/26/20,336,24,312,0
Isle of Man,United Kingdom,6/27/20,336,24,312,0
Isle of Man,United Kingdom,6/28/20,336,24,312,0
Isle of Man,United Kingdom,6/29/20,336,24,312,0
Isle of Man,United Kingdom,6/30/20,336,24,312,0
Isle of Man,United Kingdom,7/1/20,336,24,312,0
Isle of Man,United Kingdom,7/2/20,336,24,312,0
Isle of Man,United Kingdom,7/3/20,336,24,312,0
Isle of Man,United Kingdom,7/4/20,336,24,312,0
Isle of Man,United Kingdom,7/5/20,336,24,312,0
Isle of Man,United Kingdom,7/6/20,336,24,312,0
Isle of Man,United Kingdom,7/7/20,336,24,312,0
Isle of Man,United Kingdom,7/8/20,336,24,312,0
Montserrat,United Kingdom,1/22/20,0,0,0,0
Montserrat,United Kingdom,1/23/20,0,0,0,0
Montserrat,United Kingdom,1/24/20,0,0,0,0
Montserrat,United Kingdom,1/25/20,0,0,0,0
Montserrat,United Kingdom,1/26/20,0,0,0,0
Montserrat,United Kingdom,1/27/20,0,0,0,0
Montserrat,United Kingdom,1/28/20,0,0,0,0
Montserrat,United Kingdom,1/29/20,0,0,0,0
Montserrat,United Kingdom,1/30/20,0,0,0,0
Montserrat,United Kingdom,1/31/20,0,0,0,0
Montserrat,United Kingdom,2/1/20,0,0,0,0
Montserrat,United Kingdom,2/2/20,0,0,0,0
Montserrat,United Kingdom,2/3/20,0,0,0,0
Montserrat,United Kingdom,2/4/20,0,0,0,0
Montserrat,United Kingdom,2/5/20,0,0,0,0
Montserrat,United Kingdom,2/6/20,0,0,0,0
Montserrat,United Kingdom,2/7/20,0,0,0,0
Montserrat,United Kingdom,2/8/20,0,0,0,0
Montserrat,United Kingdom,2/9/20,0,0,0,0
Montserrat,United Kingdom,2/10/20,0,0,0,0
Montserrat,United Kingdom,2/11/20,0,0,0,0
Montserrat,United Kingdom,2/12/20,0,0,0,0
Montserrat,United Kingdom,2/13/20,0,0,0,0
Montserrat,United Kingdom,2/14/20,0,0,0,0
Montserrat,United Kingdom,2/15/20,0,0,0,0
Montserrat,United Kingdom,2/16/20,0,0,0,0
Montserrat,United Kingdom,2/17/20,0,0,0,0
Montserrat,United Kingdom,2/18/20,0,0,0,0
Montserrat,United Kingdom,2/19/20,0,0,0,0
Montserrat,United Kingdom,2/20/20,0,0,0,0
Montserrat,United Kingdom,2/21/20,0,0,0,0
Montserrat,United Kingdom,2/22/20,0,0,0,0
Montserrat,United Kingdom,2/23/20,0,0,0,0
Montserrat,United Kingdom,2/24/20,0,0,0,0
Montserrat,United Kingdom,2/25/20,0,0,0,0
Montserrat,United Kingdom,2/26/20,0,0,0,0
Montserrat,United Kingdom,2/27/20,0,0,0,0
Montserrat,United Kingdom,2/28/20,0,0,0,0
Montserrat,United Kingdom,2/29/20,0,0,0,0
Montserrat,United Kingdom,3/1/20,0,0,0,0
Montserrat,United Kingdom,3/2/20,0,0,0,0
Montserrat,United Kingdom,3/3/20,0,0,0,0
Montserrat,United Kingdom,3/4/20,0,0,0,0
Montserrat,United Kingdom,3/5/20,0,0,0,0
Montserrat,United Kingdom,3/6/20,0,0,0,0
Montserrat,United Kingdom,3/7/20,0,0,0,0
Montserrat,United Kingdom,3/8/20,0,0,0,0
Montserrat,United Kingdom,3/9/20,0,0,0,0
Montserrat,United Kingdom,3/10/20,0,0,0,0
Montserrat,United Kingdom,3/11/20,0,0,0,0
Montserrat,United Kingdom,3/12/20,0,0,0,0
Montserrat,United Kingdom,3/13/20,0,0,0,0
Montserrat,United Kingdom,3/14/20,0,0,0,0
Montserrat,United Kingdom,3/15/20,0,0,0,0
Montserrat,United Kingdom,3/16/20,0,0,0,0
Montserrat,United Kingdom,3/17/20,0,0,0,0
Montserrat,United Kingdom,3/18/20,1,0,0,1
Montserrat,United Kingdom,3/19/20,1,0,0,1
Montserrat,United Kingdom,3/20/20,1,0,0,1
Montserrat,United Kingdom,3/21/20,1,0,0,1
Montserrat,United Kingdom,3/22/20,1,0,0,1
Montserrat,United Kingdom,3/23/20,1,0,0,1
Montserrat,United Kingdom,3/24/20,1,0,0,1
Montserrat,United Kingdom,3/25/20,1,0,0,1
Montserrat,United Kingdom,3/26/20,5,0,0,5
Montserrat,United Kingdom,3/27/20,5,0,0,5
Montserrat,United Kingdom,3/28/20,5,0,0,5
Montserrat,United Kingdom,3/29/20,5,0,0,5
Montserrat,United Kingdom,3/30/20,5,0,0,5
Montserrat,United Kingdom,3/31/20,5,0,0,5
Montserrat,United Kingdom,4/1/20,5,0,0,5
Montserrat,United Kingdom,4/2/20,5,0,0,5
Montserrat,United Kingdom,4/3/20,6,0,0,6
Montserrat,United Kingdom,4/4/20,6,0,0,6
Montserrat,United Kingdom,4/5/20,6,0,0,6
Montserrat,United Kingdom,4/6/20,6,0,0,6
Montserrat,United Kingdom,4/7/20,9,0,0,9
Montserrat,United Kingdom,4/8/20,9,0,0,9
Montserrat,United Kingdom,4/9/20,9,0,0,9
Montserrat,United Kingdom,4/10/20,9,0,0,9
Montserrat,United Kingdom,4/11/20,9,0,0,9
Montserrat,United Kingdom,4/12/20,9,0,0,9
Montserrat,United Kingdom,4/13/20,11,0,1,10
Montserrat,United Kingdom,4/14/20,11,0,1,10
Montserrat,United Kingdom,4/15/20,11,0,1,10
Montserrat,United Kingdom,4/16/20,11,0,1,10
Montserrat,United Kingdom,4/17/20,11,0,1,10
Montserrat,United Kingdom,4/18/20,11,0,2,9
Montserrat,United Kingdom,4/19/20,11,0,2,9
Montserrat,United Kingdom,4/20/20,11,0,2,9
Montserrat,United Kingdom,4/21/20,11,0,2,9
Montserrat,United Kingdom,4/22/20,11,0,2,9
Montserrat,United Kingdom,4/23/20,11,0,2,9
Montserrat,United Kingdom,4/24/20,11,1,2,8
Montserrat,United Kingdom,4/25/20,11,1,2,8
Montserrat,United Kingdom,4/26/20,11,1,2,8
Montserrat,United Kingdom,4/27/20,11,1,2,8
Montserrat,United Kingdom,4/28/20,11,1,2,8
Montserrat,United Kingdom,4/29/20,11,1,2,8
Montserrat,United Kingdom,4/30/20,11,1,2,8
Montserrat,United Kingdom,5/1/20,11,1,2,8
Montserrat,United Kingdom,5/2/20,11,1,2,8
Montserrat,United Kingdom,5/3/20,11,1,7,3
Montserrat,United Kingdom,5/4/20,11,1,7,3
Montserrat,United Kingdom,5/5/20,11,1,7,3
Montserrat,United Kingdom,5/6/20,11,1,7,3
Montserrat,United Kingdom,5/7/20,11,1,7,3
Montserrat,United Kingdom,5/8/20,11,1,8,2
Montserrat,United Kingdom,5/9/20,11,1,8,2
Montserrat,United Kingdom,5/10/20,11,1,8,2
Montserrat,United Kingdom,5/11/20,11,1,8,2
Montserrat,United Kingdom,5/12/20,11,1,8,2
Montserrat,United Kingdom,5/13/20,11,1,8,2
Montserrat,United Kingdom,5/14/20,11,1,8,2
Montserrat,United Kingdom,5/15/20,11,1,8,2
Montserrat,United Kingdom,5/16/20,11,1,10,0
Montserrat,United Kingdom,5/17/20,11,1,10,0
Montserrat,United Kingdom,5/18/20,11,1,10,0
Montserrat,United Kingdom,5/19/20,11,1,10,0
Montserrat,United Kingdom,5/20/20,11,1,10,0
Montserrat,United Kingdom,5/21/20,11,1,10,0
Montserrat,United Kingdom,5/22/20,11,1,10,0
Montserrat,United Kingdom,5/23/20,11,1,10,0
Montserrat,United Kingdom,5/24/20,11,1,10,0
Montserrat,United Kingdom,5/25/20,11,1,10,0
Montserrat,United Kingdom,5/26/20,11,1,10,0
Montserrat,United Kingdom,5/27/20,11,1,10,0
Montserrat,United Kingdom,5/28/20,11,1,10,0
Montserrat,United Kingdom,5/29/20,11,1,10,0
Montserrat,United Kingdom,5/30/20,11,1,10,0
Montserrat,United Kingdom,5/31/20,11,1,10,0
Montserrat,United Kingdom,6/1/20,11,1,10,0
Montserrat,United Kingdom,6/2/20,11,1,10,0
Montserrat,United Kingdom,6/3/20,11,1,10,0
Montserrat,United Kingdom,6/4/20,11,1,10,0
Montserrat,United Kingdom,6/5/20,11,1,10,0
Montserrat,United Kingdom,6/6/20,11,1,10,0
Montserrat,United Kingdom,6/7/20,11,1,10,0
Montserrat,United Kingdom,6/8/20,11,1,10,0
Montserrat,United Kingdom,6/9/20,11,1,10,0
Montserrat,United Kingdom,6/10/20,11,1,10,0
Montserrat,United Kingdom,6/11/20,11,1,10,0
Montserrat,United Kingdom,6/12/20,11,1,10,0
Montserrat,United Kingdom,6/13/20,11,1,10,0
Montserrat,United Kingdom,6/14/20,11,1,10,0
Montserrat,United Kingdom,6/15/20,11,1,10,0
Montserrat,United Kingdom,6/16/20,11,1,10,0
Montserrat,United Kingdom,6/17/20,11,1,10,0
Montserrat,United Kingdom,6/18/20,11,1,10,0
Montserrat,United Kingdom,6/19/20,11,1,10,0
Montserrat,United Kingdom,6/20/20,11,1,10,0
Montserrat,United Kingdom,6/21/20,11,1,10,0
Montserrat,United Kingdom,6/22/20,11,1,10,0
Montserrat,United Kingdom,6/23/20,11,1,10,0
Montserrat,United Kingdom,6/24/20,11,1,10,0
Montserrat,United Kingdom,6/25/20,11,1,10,0
Montserrat,United Kingdom,6/26/20,11,1,10,0
Montserrat,United Kingdom,6/27/20,11,1,10,0
Montserrat,United Kingdom,6/28/20,11,1,10,0
Montserrat,United Kingdom,6/29/20,11,1,10,0
Montserrat,United Kingdom,6/30/20,11,1,10,0
Montserrat,United Kingdom,7/1/20,11,1,10,0
Montserrat,United Kingdom,7/2/20,11,1,10,0
Montserrat,United Kingdom,7/3/20,11,1,10,0
Montserrat,United Kingdom,7/4/20,11,1,10,0
Montserrat,United Kingdom,7/5/20,11,1,10,0
Montserrat,United Kingdom,7/6/20,11,1,10,0
Montserrat,United Kingdom,7/7/20,11,1,10,0
Montserrat,United Kingdom,7/8/20,11,1,10,0
Diamond Princess,Canada,1/22/20,0,0,NA,NA
Diamond Princess,Canada,1/23/20,0,0,NA,NA
Diamond Princess,Canada,1/24/20,0,0,NA,NA
Diamond Princess,Canada,1/25/20,0,0,NA,NA
Diamond Princess,Canada,1/26/20,0,0,NA,NA
Diamond Princess,Canada,1/27/20,0,0,NA,NA
Diamond Princess,Canada,1/28/20,0,0,NA,NA
Diamond Princess,Canada,1/29/20,0,0,NA,NA
Diamond Princess,Canada,1/30/20,0,0,NA,NA
Diamond Princess,Canada,1/31/20,0,0,NA,NA
Diamond Princess,Canada,2/1/20,0,0,NA,NA
Diamond Princess,Canada,2/2/20,0,0,NA,NA
Diamond Princess,Canada,2/3/20,0,0,NA,NA
Diamond Princess,Canada,2/4/20,0,0,NA,NA
Diamond Princess,Canada,2/5/20,0,0,NA,NA
Diamond Princess,Canada,2/6/20,0,0,NA,NA
Diamond Princess,Canada,2/7/20,0,0,NA,NA
Diamond Princess,Canada,2/8/20,0,0,NA,NA
Diamond Princess,Canada,2/9/20,0,0,NA,NA
Diamond Princess,Canada,2/10/20,0,0,NA,NA
Diamond Princess,Canada,2/11/20,0,0,NA,NA
Diamond Princess,Canada,2/12/20,0,0,NA,NA
Diamond Princess,Canada,2/13/20,0,0,NA,NA
Diamond Princess,Canada,2/14/20,0,0,NA,NA
Diamond Princess,Canada,2/15/20,0,0,NA,NA
Diamond Princess,Canada,2/16/20,0,0,NA,NA
Diamond Princess,Canada,2/17/20,0,0,NA,NA
Diamond Princess,Canada,2/18/20,0,0,NA,NA
Diamond Princess,Canada,2/19/20,0,0,NA,NA
Diamond Princess,Canada,2/20/20,0,0,NA,NA
Diamond Princess,Canada,2/21/20,0,0,NA,NA
Diamond Princess,Canada,2/22/20,0,0,NA,NA
Diamond Princess,Canada,2/23/20,0,0,NA,NA
Diamond Princess,Canada,2/24/20,0,0,NA,NA
Diamond Princess,Canada,2/25/20,0,0,NA,NA
Diamond Princess,Canada,2/26/20,0,0,NA,NA
Diamond Princess,Canada,2/27/20,0,0,NA,NA
Diamond Princess,Canada,2/28/20,0,0,NA,NA
Diamond Princess,Canada,2/29/20,0,0,NA,NA
Diamond Princess,Canada,3/1/20,0,0,NA,NA
Diamond Princess,Canada,3/2/20,0,0,NA,NA
Diamond Princess,Canada,3/3/20,0,0,NA,NA
Diamond Princess,Canada,3/4/20,0,0,NA,NA
Diamond Princess,Canada,3/5/20,0,0,NA,NA
Diamond Princess,Canada,3/6/20,0,0,NA,NA
Diamond Princess,Canada,3/7/20,0,0,NA,NA
Diamond Princess,Canada,3/8/20,0,0,NA,NA
Diamond Princess,Canada,3/9/20,0,0,NA,NA
Diamond Princess,Canada,3/10/20,0,0,NA,NA
Diamond Princess,Canada,3/11/20,0,0,NA,NA
Diamond Princess,Canada,3/12/20,0,0,NA,NA
Diamond Princess,Canada,3/13/20,0,0,NA,NA
Diamond Princess,Canada,3/14/20,0,0,NA,NA
Diamond Princess,Canada,3/15/20,0,0,NA,NA
Diamond Princess,Canada,3/16/20,0,0,NA,NA
Diamond Princess,Canada,3/17/20,0,0,NA,NA
Diamond Princess,Canada,3/18/20,0,0,NA,NA
Diamond Princess,Canada,3/19/20,0,0,NA,NA
Diamond Princess,Canada,3/20/20,0,0,NA,NA
Diamond Princess,Canada,3/21/20,0,0,NA,NA
Diamond Princess,Canada,3/22/20,0,1,NA,NA
Diamond Princess,Canada,3/23/20,0,1,NA,NA
Diamond Princess,Canada,3/24/20,0,1,NA,NA
Diamond Princess,Canada,3/25/20,0,1,NA,NA
Diamond Princess,Canada,3/26/20,0,1,NA,NA
Diamond Princess,Canada,3/27/20,0,1,NA,NA
Diamond Princess,Canada,3/28/20,0,1,NA,NA
Diamond Princess,Canada,3/29/20,0,1,NA,NA
Diamond Princess,Canada,3/30/20,0,1,NA,NA
Diamond Princess,Canada,3/31/20,0,1,NA,NA
Diamond Princess,Canada,4/1/20,0,1,NA,NA
Diamond Princess,Canada,4/2/20,0,1,NA,NA
Diamond Princess,Canada,4/3/20,0,1,NA,NA
Diamond Princess,Canada,4/4/20,0,1,NA,NA
Diamond Princess,Canada,4/5/20,0,1,NA,NA
Diamond Princess,Canada,4/6/20,0,1,NA,NA
Diamond Princess,Canada,4/7/20,0,1,NA,NA
Diamond Princess,Canada,4/8/20,0,1,NA,NA
Diamond Princess,Canada,4/9/20,0,1,NA,NA
Diamond Princess,Canada,4/10/20,0,1,NA,NA
Diamond Princess,Canada,4/11/20,0,1,NA,NA
Diamond Princess,Canada,4/12/20,0,1,NA,NA
Diamond Princess,Canada,4/13/20,0,1,NA,NA
Diamond Princess,Canada,4/14/20,0,1,NA,NA
Diamond Princess,Canada,4/15/20,0,1,NA,NA
Diamond Princess,Canada,4/16/20,0,1,NA,NA
Diamond Princess,Canada,4/17/20,0,1,NA,NA
Diamond Princess,Canada,4/18/20,0,1,NA,NA
Diamond Princess,Canada,4/19/20,0,1,NA,NA
Diamond Princess,Canada,4/20/20,0,1,NA,NA
Diamond Princess,Canada,4/21/20,0,1,NA,NA
Diamond Princess,Canada,4/22/20,0,1,NA,NA
Diamond Princess,Canada,4/23/20,0,1,NA,NA
Diamond Princess,Canada,4/24/20,0,1,NA,NA
Diamond Princess,Canada,4/25/20,0,1,NA,NA
Diamond Princess,Canada,4/26/20,0,1,NA,NA
Diamond Princess,Canada,4/27/20,0,1,NA,NA
Diamond Princess,Canada,4/28/20,0,1,NA,NA
Diamond Princess,Canada,4/29/20,0,1,NA,NA
Diamond Princess,Canada,4/30/20,0,1,NA,NA
Diamond Princess,Canada,5/1/20,1,1,NA,NA
Diamond Princess,Canada,5/2/20,1,1,NA,NA
Diamond Princess,Canada,5/3/20,1,1,NA,NA
Diamond Princess,Canada,5/4/20,1,1,NA,NA
Diamond Princess,Canada,5/5/20,1,1,NA,NA
Diamond Princess,Canada,5/6/20,1,1,NA,NA
Diamond Princess,Canada,5/7/20,1,1,NA,NA
Diamond Princess,Canada,5/8/20,1,1,NA,NA
Diamond Princess,Canada,5/9/20,1,1,NA,NA
Diamond Princess,Canada,5/10/20,1,1,NA,NA
Diamond Princess,Canada,5/11/20,1,1,NA,NA
Diamond Princess,Canada,5/12/20,1,1,NA,NA
Diamond Princess,Canada,5/13/20,1,1,NA,NA
Diamond Princess,Canada,5/14/20,1,1,NA,NA
Diamond Princess,Canada,5/15/20,1,1,NA,NA
Diamond Princess,Canada,5/16/20,1,1,NA,NA
Diamond Princess,Canada,5/17/20,1,1,NA,NA
Diamond Princess,Canada,5/18/20,1,1,NA,NA
Diamond Princess,Canada,5/19/20,1,1,NA,NA
Diamond Princess,Canada,5/20/20,1,1,NA,NA
Diamond Princess,Canada,5/21/20,1,1,NA,NA
Diamond Princess,Canada,5/22/20,1,1,NA,NA
Diamond Princess,Canada,5/23/20,1,1,NA,NA
Diamond Princess,Canada,5/24/20,1,1,NA,NA
Diamond Princess,Canada,5/25/20,1,1,NA,NA
Diamond Princess,Canada,5/26/20,1,1,NA,NA
Diamond Princess,Canada,5/27/20,1,1,NA,NA
Diamond Princess,Canada,5/28/20,1,1,NA,NA
Diamond Princess,Canada,5/29/20,1,1,NA,NA
Diamond Princess,Canada,5/30/20,1,1,NA,NA
Diamond Princess,Canada,5/31/20,1,1,NA,NA
Diamond Princess,Canada,6/1/20,1,1,NA,NA
Diamond Princess,Canada,6/2/20,0,1,NA,NA
Diamond Princess,Canada,6/3/20,0,1,NA,NA
Diamond Princess,Canada,6/4/20,0,1,NA,NA
Diamond Princess,Canada,6/5/20,0,1,NA,NA
Diamond Princess,Canada,6/6/20,0,1,NA,NA
Diamond Princess,Canada,6/7/20,0,1,NA,NA
Diamond Princess,Canada,6/8/20,0,1,NA,NA
Diamond Princess,Canada,6/9/20,0,1,NA,NA
Diamond Princess,Canada,6/10/20,0,1,NA,NA
Diamond Princess,Canada,6/11/20,0,1,NA,NA
Diamond Princess,Canada,6/12/20,0,1,NA,NA
Diamond Princess,Canada,6/13/20,0,1,NA,NA
Diamond Princess,Canada,6/14/20,0,1,NA,NA
Diamond Princess,Canada,6/15/20,0,1,NA,NA
Diamond Princess,Canada,6/16/20,0,1,NA,NA
Diamond Princess,Canada,6/17/20,0,1,NA,NA
Diamond Princess,Canada,6/18/20,0,1,NA,NA
Diamond Princess,Canada,6/19/20,0,1,NA,NA
Diamond Princess,Canada,6/20/20,0,1,NA,NA
Diamond Princess,Canada,6/21/20,0,1,NA,NA
Diamond Princess,Canada,6/22/20,0,1,NA,NA
Diamond Princess,Canada,6/23/20,0,1,NA,NA
Diamond Princess,Canada,6/24/20,0,1,NA,NA
Diamond Princess,Canada,6/25/20,0,1,NA,NA
Diamond Princess,Canada,6/26/20,0,1,NA,NA
Diamond Princess,Canada,6/27/20,0,1,NA,NA
Diamond Princess,Canada,6/28/20,0,1,NA,NA
Diamond Princess,Canada,6/29/20,0,1,NA,NA
Diamond Princess,Canada,6/30/20,0,1,NA,NA
Diamond Princess,Canada,7/1/20,0,1,NA,NA
Diamond Princess,Canada,7/2/20,0,1,NA,NA
Diamond Princess,Canada,7/3/20,0,1,NA,NA
Diamond Princess,Canada,7/4/20,0,1,NA,NA
Diamond Princess,Canada,7/5/20,0,1,NA,NA
Diamond Princess,Canada,7/6/20,0,1,NA,NA
Diamond Princess,Canada,7/7/20,0,1,NA,NA
Diamond Princess,Canada,7/8/20,0,1,NA,NA
Northwest Territories,Canada,1/22/20,0,0,NA,NA
Northwest Territories,Canada,1/23/20,0,0,NA,NA
Northwest Territories,Canada,1/24/20,0,0,NA,NA
Northwest Territories,Canada,1/25/20,0,0,NA,NA
Northwest Territories,Canada,1/26/20,0,0,NA,NA
Northwest Territories,Canada,1/27/20,0,0,NA,NA
Northwest Territories,Canada,1/28/20,0,0,NA,NA
Northwest Territories,Canada,1/29/20,0,0,NA,NA
Northwest Territories,Canada,1/30/20,0,0,NA,NA
Northwest Territories,Canada,1/31/20,0,0,NA,NA
Northwest Territories,Canada,2/1/20,0,0,NA,NA
Northwest Territories,Canada,2/2/20,0,0,NA,NA
Northwest Territories,Canada,2/3/20,0,0,NA,NA
Northwest Territories,Canada,2/4/20,0,0,NA,NA
Northwest Territories,Canada,2/5/20,0,0,NA,NA
Northwest Territories,Canada,2/6/20,0,0,NA,NA
Northwest Territories,Canada,2/7/20,0,0,NA,NA
Northwest Territories,Canada,2/8/20,0,0,NA,NA
Northwest Territories,Canada,2/9/20,0,0,NA,NA
Northwest Territories,Canada,2/10/20,0,0,NA,NA
Northwest Territories,Canada,2/11/20,0,0,NA,NA
Northwest Territories,Canada,2/12/20,0,0,NA,NA
Northwest Territories,Canada,2/13/20,0,0,NA,NA
Northwest Territories,Canada,2/14/20,0,0,NA,NA
Northwest Territories,Canada,2/15/20,0,0,NA,NA
Northwest Territories,Canada,2/16/20,0,0,NA,NA
Northwest Territories,Canada,2/17/20,0,0,NA,NA
Northwest Territories,Canada,2/18/20,0,0,NA,NA
Northwest Territories,Canada,2/19/20,0,0,NA,NA
Northwest Territories,Canada,2/20/20,0,0,NA,NA
Northwest Territories,Canada,2/21/20,0,0,NA,NA
Northwest Territories,Canada,2/22/20,0,0,NA,NA
Northwest Territories,Canada,2/23/20,0,0,NA,NA
Northwest Territories,Canada,2/24/20,0,0,NA,NA
Northwest Territories,Canada,2/25/20,0,0,NA,NA
Northwest Territories,Canada,2/26/20,0,0,NA,NA
Northwest Territories,Canada,2/27/20,0,0,NA,NA
Northwest Territories,Canada,2/28/20,0,0,NA,NA
Northwest Territories,Canada,2/29/20,0,0,NA,NA
Northwest Territories,Canada,3/1/20,0,0,NA,NA
Northwest Territories,Canada,3/2/20,0,0,NA,NA
Northwest Territories,Canada,3/3/20,0,0,NA,NA
Northwest Territories,Canada,3/4/20,0,0,NA,NA
Northwest Territories,Canada,3/5/20,0,0,NA,NA
Northwest Territories,Canada,3/6/20,0,0,NA,NA
Northwest Territories,Canada,3/7/20,0,0,NA,NA
Northwest Territories,Canada,3/8/20,0,0,NA,NA
Northwest Territories,Canada,3/9/20,0,0,NA,NA
Northwest Territories,Canada,3/10/20,0,0,NA,NA
Northwest Territories,Canada,3/11/20,0,0,NA,NA
Northwest Territories,Canada,3/12/20,0,0,NA,NA
Northwest Territories,Canada,3/13/20,0,0,NA,NA
Northwest Territories,Canada,3/14/20,0,0,NA,NA
Northwest Territories,Canada,3/15/20,0,0,NA,NA
Northwest Territories,Canada,3/16/20,0,0,NA,NA
Northwest Territories,Canada,3/17/20,0,0,NA,NA
Northwest Territories,Canada,3/18/20,0,0,NA,NA
Northwest Territories,Canada,3/19/20,0,0,NA,NA
Northwest Territories,Canada,3/20/20,0,0,NA,NA
Northwest Territories,Canada,3/21/20,0,0,NA,NA
Northwest Territories,Canada,3/22/20,0,0,NA,NA
Northwest Territories,Canada,3/23/20,0,0,NA,NA
Northwest Territories,Canada,3/24/20,0,0,NA,NA
Northwest Territories,Canada,3/25/20,0,0,NA,NA
Northwest Territories,Canada,3/26/20,1,0,NA,NA
Northwest Territories,Canada,3/27/20,1,0,NA,NA
Northwest Territories,Canada,3/28/20,1,0,NA,NA
Northwest Territories,Canada,3/29/20,1,0,NA,NA
Northwest Territories,Canada,3/30/20,1,0,NA,NA
Northwest Territories,Canada,3/31/20,1,0,NA,NA
Northwest Territories,Canada,4/1/20,2,0,NA,NA
Northwest Territories,Canada,4/2/20,2,0,NA,NA
Northwest Territories,Canada,4/3/20,2,0,NA,NA
Northwest Territories,Canada,4/4/20,4,0,NA,NA
Northwest Territories,Canada,4/5/20,4,0,NA,NA
Northwest Territories,Canada,4/6/20,5,0,NA,NA
Northwest Territories,Canada,4/7/20,5,0,NA,NA
Northwest Territories,Canada,4/8/20,5,0,NA,NA
Northwest Territories,Canada,4/9/20,5,0,NA,NA
Northwest Territories,Canada,4/10/20,5,0,NA,NA
Northwest Territories,Canada,4/11/20,5,0,NA,NA
Northwest Territories,Canada,4/12/20,5,0,NA,NA
Northwest Territories,Canada,4/13/20,5,0,NA,NA
Northwest Territories,Canada,4/14/20,5,0,NA,NA
Northwest Territories,Canada,4/15/20,5,0,NA,NA
Northwest Territories,Canada,4/16/20,5,0,NA,NA
Northwest Territories,Canada,4/17/20,5,0,NA,NA
Northwest Territories,Canada,4/18/20,5,0,NA,NA
Northwest Territories,Canada,4/19/20,5,0,NA,NA
Northwest Territories,Canada,4/20/20,5,0,NA,NA
Northwest Territories,Canada,4/21/20,5,0,NA,NA
Northwest Territories,Canada,4/22/20,5,0,NA,NA
Northwest Territories,Canada,4/23/20,5,0,NA,NA
Northwest Territories,Canada,4/24/20,5,0,NA,NA
Northwest Territories,Canada,4/25/20,5,0,NA,NA
Northwest Territories,Canada,4/26/20,5,0,NA,NA
Northwest Territories,Canada,4/27/20,5,0,NA,NA
Northwest Territories,Canada,4/28/20,5,0,NA,NA
Northwest Territories,Canada,4/29/20,5,0,NA,NA
Northwest Territories,Canada,4/30/20,5,0,NA,NA
Northwest Territories,Canada,5/1/20,5,0,NA,NA
Northwest Territories,Canada,5/2/20,5,0,NA,NA
Northwest Territories,Canada,5/3/20,5,0,NA,NA
Northwest Territories,Canada,5/4/20,5,0,NA,NA
Northwest Territories,Canada,5/5/20,5,0,NA,NA
Northwest Territories,Canada,5/6/20,5,0,NA,NA
Northwest Territories,Canada,5/7/20,5,0,NA,NA
Northwest Territories,Canada,5/8/20,5,0,NA,NA
Northwest Territories,Canada,5/9/20,5,0,NA,NA
Northwest Territories,Canada,5/10/20,5,0,NA,NA
Northwest Territories,Canada,5/11/20,5,0,NA,NA
Northwest Territories,Canada,5/12/20,5,0,NA,NA
Northwest Territories,Canada,5/13/20,5,0,NA,NA
Northwest Territories,Canada,5/14/20,5,0,NA,NA
Northwest Territories,Canada,5/15/20,5,0,NA,NA
Northwest Territories,Canada,5/16/20,5,0,NA,NA
Northwest Territories,Canada,5/17/20,5,0,NA,NA
Northwest Territories,Canada,5/18/20,5,0,NA,NA
Northwest Territories,Canada,5/19/20,5,0,NA,NA
Northwest Territories,Canada,5/20/20,5,0,NA,NA
Northwest Territories,Canada,5/21/20,5,0,NA,NA
Northwest Territories,Canada,5/22/20,5,0,NA,NA
Northwest Territories,Canada,5/23/20,5,0,NA,NA
Northwest Territories,Canada,5/24/20,5,0,NA,NA
Northwest Territories,Canada,5/25/20,5,0,NA,NA
Northwest Territories,Canada,5/26/20,5,0,NA,NA
Northwest Territories,Canada,5/27/20,5,0,NA,NA
Northwest Territories,Canada,5/28/20,5,0,NA,NA
Northwest Territories,Canada,5/29/20,5,0,NA,NA
Northwest Territories,Canada,5/30/20,5,0,NA,NA
Northwest Territories,Canada,5/31/20,5,0,NA,NA
Northwest Territories,Canada,6/1/20,5,0,NA,NA
Northwest Territories,Canada,6/2/20,5,0,NA,NA
Northwest Territories,Canada,6/3/20,5,0,NA,NA
Northwest Territories,Canada,6/4/20,5,0,NA,NA
Northwest Territories,Canada,6/5/20,5,0,NA,NA
Northwest Territories,Canada,6/6/20,5,0,NA,NA
Northwest Territories,Canada,6/7/20,5,0,NA,NA
Northwest Territories,Canada,6/8/20,5,0,NA,NA
Northwest Territories,Canada,6/9/20,5,0,NA,NA
Northwest Territories,Canada,6/10/20,5,0,NA,NA
